name,url,address,phone,score,number ratings
Courtyard Statesville Mooresville/Lake Norman,www.marriott.com/hotels/travel/hkysb-courtyard-statesville-mooresville-lake-norman/,"1530 Cinema Drive,Statesville,North Carolina,28625,USA,",+1-704-768-2400,4.6 ,325
Courtyard Salisbury,www.marriott.com/hotels/travel/cltsb-courtyard-salisbury/,"120 Marriott Circle,Salisbury,North Carolina,28144,USA,",+1-704-680-9201,4.8 ,352
Fairfield Inn & Suites Wilmington/Wrightsville Beach,www.marriott.com/hotels/travel/ilmwe-fairfield-inn-and-suites-wilmington-wrightsville-beach/,"307 Eastwood Road,Wilmington,North Carolina,28403,USA,",+1-910-791-8082,4.5 ,248
Residence Inn Rocky Mount,www.marriott.com/hotels/travel/rwiri-residence-inn-rocky-mount/,"230 Gateway Boulevard,Rocky Mount,North Carolina,27804,USA,",+1-252-451-5600,3.8 ,193
Residence Inn Raleigh Midtown,www.marriott.com/hotels/travel/rdurb-residence-inn-raleigh-midtown/,"1000 Navaho Drive,Raleigh,North Carolina,27609,USA,",+1-919-878-6100,4.2 ,236
Residence Inn Raleigh-Durham Airport/Brier Creek,www.marriott.com/hotels/travel/rduac-residence-inn-raleigh-durham-airport-brier-creek/,"10600 Little Brier Creek Lane,Raleigh,North Carolina,27617,USA,",+1-919-472-1005,4.7 ,151
Courtyard Fayetteville Fort Bragg/Spring Lake,www.marriott.com/hotels/travel/faycs-courtyard-fayetteville-fort-bragg-spring-lake/,"120 North 5th Street,Spring Lake,North Carolina,28390,USA,",+1-910-565-7008,4.4 ,17
Fairfield Inn & Suites Rockingham,www.marriott.com/hotels/travel/fayrh-fairfield-inn-and-suites-rockingham/,"307 West Greene Street,Rockingham,North Carolina,28379,USA,",+1-910-817-6001,,
Raleigh Marriott Crabtree Valley,www.marriott.com/hotels/travel/rdunc-raleigh-marriott-crabtree-valley/,"4500 Marriott Drive,Raleigh,North Carolina,27612,USA,",+1-919-781-7000,4.2 ,385
Courtyard Raleigh Midtown,www.marriott.com/hotels/travel/rduwf-courtyard-raleigh-midtown/,"1041 Wake Towne Drive,Raleigh,North Carolina,27609,USA,",+1-919-821-3400,4.5 ,312
Fairfield Inn & Suites Smithfield Selma/I-95,www.marriott.com/hotels/travel/rdusf-fairfield-inn-and-suites-smithfield-selma-i-95/,"809 Venture Drive,Smithfield,North Carolina,27577,USA,",+1-919-938-0050,4.6 ,276
Courtyard Rocky Mount,www.marriott.com/hotels/travel/rwicy-courtyard-rocky-mount/,"250 Gateway Boulevard,Rocky Mount,North Carolina,27804,USA,",+1-252-451-4800,4.0 ,290
Raleigh Marriott City Center,www.marriott.com/hotels/travel/rdumc-raleigh-marriott-city-center/,"500 Fayetteville Street,Raleigh,North Carolina,27601,USA,",+1-919-833-1120,4.3 ,389
Residence Inn Raleigh Downtown,www.marriott.com/hotels/travel/rdurx-residence-inn-raleigh-downtown/,"616 South Salisbury Street,Raleigh,North Carolina,27601,USA,",+1-919-856-0017,,
AC Hotel Raleigh North Hills,www.marriott.com/hotels/travel/rduar-ac-hotel-raleigh-north-hills/,"101 Park at North Hills Street,Raleigh,North Carolina,27609,USA,",+1-919-571-2500,,
SpringHill Suites New Bern,www.marriott.com/hotels/travel/ewnsh-springhill-suites-new-bern/,"300 Hotel Drive,New Bern,North Carolina,28562,USA,",+1-252-637-0017,4.6 ,242
Residence Inn Raleigh-Durham Airport/Morrisville,www.marriott.com/hotels/travel/rduap-residence-inn-raleigh-durham-airport-morrisville/,"2020 Hospitality Court,Morrisville,North Carolina,27560,USA,",+1-919-467-8689,4.6 ,174
SpringHill Suites Pinehurst Southern Pines,www.marriott.com/hotels/travel/faysh-springhill-suites-pinehurst-southern-pines/,"10024 US Highway 15/501,Pinehurst,North Carolina,28374,USA,",+1-910-695-0234,4.5 ,177
"The StateView Hotel, Autograph Collection",www.marriott.com/hotels/travel/rduas-the-stateview-hotel-autograph-collection/,"2451 Alumni Drive,Raleigh,North Carolina,27606,USA,",+1-919-743-0055,,
Residence Inn Raleigh Crabtree Valley,www.marriott.com/hotels/travel/rduee-residence-inn-raleigh-crabtree-valley/,"2200 Summit Park Lane,Raleigh,North Carolina,27612,USA,",+1-919-279-3000,4.5 ,191
Fairfield Inn & Suites Raleigh-Durham Airport/Research Triangle Park,www.marriott.com/hotels/travel/rdufa-fairfield-inn-and-suites-raleigh-durham-airport-research-triangle-park/,"2750 Slater Road,Morrisville,North Carolina,27560,USA,",+1-919-468-2660,4.3 ,163
Courtyard Raleigh Crabtree Valley,www.marriott.com/hotels/travel/rducy-courtyard-raleigh-crabtree-valley/,"3908 Arrow Drive,Raleigh,North Carolina,27612,USA,",+1-919-782-6868,4.3 ,209
Renaissance Raleigh North Hills Hotel,www.marriott.com/hotels/travel/rdurn-renaissance-raleigh-north-hills-hotel/,"4100 Main at North Hills Street,Raleigh,North Carolina,27609,USA,",+1-919-571-8773,4.5 ,321
TownePlace Suites Charlotte Mooresville,www.marriott.com/hotels/travel/clttm-towneplace-suites-charlotte-mooresville/,"139 Gateway Boulevard,Mooresville,North Carolina,28117,USA,",+1-704-659-8600,4.5 ,197
Courtyard Raleigh-Durham Airport/Morrisville,www.marriott.com/hotels/travel/rdurd-courtyard-raleigh-durham-airport-morrisville/,"2001 Hospitality Court,Morrisville,North Carolina,27560,USA,",+1-919-467-9444,4.5 ,250
SpringHill Suites Charlotte Lake Norman/Mooresville,www.marriott.com/hotels/travel/cltmo-springhill-suites-charlotte-lake-norman-mooresville/,"121 Gateway Boulevard,Mooresville,North Carolina,28117,USA,",+1-704-658-0053,4.7 ,186
Fairfield Inn Charlotte Mooresville/Lake Norman,www.marriott.com/hotels/travel/cltmr-fairfield-inn-charlotte-mooresville-lake-norman/,"120 Consumer Square Drive,Mooresville,North Carolina,28117,USA,",+1-704-663-6100,4.5 ,207
Courtyard Charlotte Matthews,www.marriott.com/hotels/travel/cltcm-courtyard-charlotte-matthews/,"11425 East Independence Blvd,Matthews,North Carolina,28105,USA,",+1-704-846-4466,4.4 ,313
Courtyard New Bern,www.marriott.com/hotels/travel/ewncy-courtyard-new-bern/,"218 East Front Street,New Bern,North Carolina,28560,USA,",+1-252-636-0022,4.6 ,319
Fairfield Inn Lumberton,www.marriott.com/hotels/travel/faylb-fairfield-inn-lumberton/,"3361 Lackey Street,Lumberton,North Carolina,28360,USA,",+1-910-739-8444,4.4 ,224
Renaissance Charlotte Suites Hotel,www.marriott.com/hotels/travel/cltbr-renaissance-charlotte-suites-hotel/,"2800 Coliseum Centre Drive,Charlotte,North Carolina,28217,USA,",+1-704-357-1414,4.2 ,384
SpringHill Suites Lumberton,www.marriott.com/hotels/travel/faysl-springhill-suites-lumberton/,"5128 Fayetteville Road,Lumberton,North Carolina,28360,USA,",+1-910-738-2085,4.7 ,247
Residence Inn Charlotte Airport,www.marriott.com/hotels/travel/cltwe-residence-inn-charlotte-airport/,"2220 West Tyvola Road,Charlotte,North Carolina,28217,USA,",+1-980-265-5544,5.0 ,22
Charlotte Marriott City Center,www.marriott.com/hotels/travel/cltcc-charlotte-marriott-city-center/,"100 West Trade Street,Charlotte,North Carolina,28202,USA,",+1-704-333-9000,4.3 ,496
Renaissance Charlotte SouthPark Hotel,www.marriott.com/hotels/travel/cltrp-renaissance-charlotte-southpark-hotel/,"5501 Carnegie Blvd,Charlotte,North Carolina,28209,USA,",+1-704-501-2510,4.6 ,408
Fairfield Inn Charlotte Northlake,www.marriott.com/hotels/travel/clthb-fairfield-inn-charlotte-northlake/,"9230 Harris Corners Parkway,Charlotte,North Carolina,28269,USA,",+1-704-509-0123,4.1 ,197
Fairfield Inn & Suites Charlotte Matthews,www.marriott.com/hotels/travel/cltfm-fairfield-inn-and-suites-charlotte-matthews/,"8540 East Independence Boulevard,Charlotte,North Carolina,28227,USA,",+1-980-245-9200,4.5 ,229
Fairfield Inn & Suites Charlotte Uptown,www.marriott.com/hotels/travel/cltut-fairfield-inn-and-suites-charlotte-uptown/,"201 South McDowell Street,Charlotte,North Carolina,28204,USA,",+1-704-372-7550,4.7 ,266
Fairfield Inn & Suites Charlotte Airport,www.marriott.com/hotels/travel/cltfs-fairfield-inn-and-suites-charlotte-airport/,"2220 West Tyvola Road,Charlotte,North Carolina,28217,USA,",+1-980-265-5557,4.6 ,17
Fairfield Inn & Suites Charlotte Arrowood,www.marriott.com/hotels/travel/cltfa-fairfield-inn-and-suites-charlotte-arrowood/,"7920 Arrowridge Blvd,Charlotte,North Carolina,28273,USA,",+1-704-319-5100,4.5 ,168
Courtyard Charlotte University Research Park,www.marriott.com/hotels/travel/cltun-courtyard-charlotte-university-research-park/,"333 West W.T. Harris Blvd,Charlotte,North Carolina,28262,USA,",+1-704-549-4888,4.5 ,287
Courtyard Charlotte SouthPark,www.marriott.com/hotels/travel/cltex-courtyard-charlotte-southpark/,"6023 Park South Drive,Charlotte,North Carolina,28210,USA,",+1-704-552-7333,4.3 ,247
Courtyard Charlotte Northlake,www.marriott.com/hotels/travel/cltnl-courtyard-charlotte-northlake/,"9110 Harris Corners Parkway,Charlotte,North Carolina,28269,USA,",,,
Courtyard Charlotte Ballantyne,www.marriott.com/hotels/travel/cltbl-courtyard-charlotte-ballantyne/,"15635 Don Lochman Lane,Charlotte,North Carolina,28277,USA,",+1-704-341-0041,4.7 ,260
Courtyard Charlotte Arrowood,www.marriott.com/hotels/travel/cltaw-courtyard-charlotte-arrowood/,"800 West Arrowood Road,Charlotte,North Carolina,28217,USA,",+1-704-527-5055,4.5 ,308
Courtyard Charlotte City Center,www.marriott.com/hotels/travel/cltup-courtyard-charlotte-city-center/,"237 South Tryon Street,Charlotte,North Carolina,28202,USA,",+1-704-926-5800,4.3 ,296
Courtyard Charlotte Airport North,www.marriott.com/hotels/travel/cltca-courtyard-charlotte-airport-north/,"2700 Little Rock Road,Charlotte,North Carolina,28214,USA,",+1-704-319-9900,3.9 ,314
Courtyard Charlotte Airport/Billy Graham Parkway,www.marriott.com/hotels/travel/cltsw-courtyard-charlotte-airport-billy-graham-parkway/,"321 W. Woodlawn Road,Charlotte,North Carolina,28217,USA,",+1-704-945-6800,4.6 ,359
TownePlace Suites Jacksonville,www.marriott.com/hotels/travel/oajts-towneplace-suites-jacksonville/,"400 Northwest Circle,Jacksonville,North Carolina,28546,USA,",+1-910-478-9795,4.4 ,218
Courtyard Jacksonville,www.marriott.com/hotels/travel/oajcy-courtyard-jacksonville/,"5046 Henderson Drive,Jacksonville,North Carolina,28546,USA,",+1-910-937-3300,4.8 ,174
Residence Inn Charlotte Lake Norman,www.marriott.com/hotels/travel/cltrn-residence-inn-charlotte-lake-norman/,"16830 Kenton Drive,Huntersville,North Carolina,28078,USA,",+1-704-584-0000,4.6 ,133
Courtyard Charlotte Lake Norman,www.marriott.com/hotels/travel/cltln-courtyard-charlotte-lake-norman/,"16700 Northcross Drive,Huntersville,North Carolina,28078,USA,",+1-704-949-4900,4.3 ,228
Courtyard Charlotte Gastonia,www.marriott.com/hotels/travel/cltcg-courtyard-charlotte-gastonia/,"1856 Remount Road,Gastonia,North Carolina,28054,USA,",+1-704-852-4411,4.3 ,282
Fairfield Inn Charlotte Gastonia,www.marriott.com/hotels/travel/cltgs-fairfield-inn-charlotte-gastonia/,"1860 Remount Road,Gastonia,North Carolina,28054,USA,",+1-704-867-5073,4.4 ,234
Residence Inn Fayetteville Cross Creek,www.marriott.com/hotels/travel/fayri-residence-inn-fayetteville-cross-creek/,"1468 Skibo Road,Fayetteville,North Carolina,28303,USA,",+1-910-868-9005,4.4 ,224
TownePlace Suites Fayetteville Cross Creek,www.marriott.com/hotels/travel/fayts-towneplace-suites-fayetteville-cross-creek/,"1464 Skibo Road,Fayetteville,North Carolina,28303,USA,",+1-910-764-1100,4.4 ,198
Fairfield Inn Asheville Airport,www.marriott.com/hotels/travel/avlnc-fairfield-inn-asheville-airport/,"31 Airport Park Road,Fletcher,North Carolina,28732,USA,",+1-828-684-1144,4.2 ,171
Fairfield Inn & Suites Jacksonville,www.marriott.com/hotels/travel/oajfi-fairfield-inn-and-suites-jacksonville/,"121 Circuit Lane,Jacksonville,North Carolina,28546,USA,",+1-910-938-4499,4.6 ,187
Fairfield Inn & Suites Fayetteville North,www.marriott.com/hotels/travel/fayfn-fairfield-inn-and-suites-fayetteville-north/,"4249 Ramsey Street,Fayetteville,North Carolina,28311,USA,",+1-910-223-7867,4.8 ,367
Courtyard High Point,www.marriott.com/hotels/travel/gsocy-courtyard-high-point/,"1000 Mall Loop Road,High Point,North Carolina,27262,USA,",+1-336-882-3600,4.5 ,233
Fairfield Inn & Suites Elizabeth City,www.marriott.com/hotels/travel/orfec-fairfield-inn-and-suites-elizabeth-city/,"1640 City Center Blvd,Elizabeth City,North Carolina,27909,USA,",+1-252-333-1003,4.6 ,217
Residence Inn Durham Research Triangle Park,www.marriott.com/hotels/travel/rdudr-residence-inn-durham-research-triangle-park/,"201 Residence Inn Blvd.,Durham,North Carolina,27713,USA,",+1-919-361-1266,4.5 ,204
Courtyard Fayetteville,www.marriott.com/hotels/travel/faych-courtyard-fayetteville/,"4192 Sycamore Dairy Road,Fayetteville,North Carolina,28303,USA,",+1-910-487-5557,4.3 ,217
Fairfield Inn & Suites Elkin Jonesville,www.marriott.com/hotels/travel/intje-fairfield-inn-and-suites-elkin-jonesville/,"628 CC Camp Road /268 Bypass,Elkin,North Carolina,28621,USA,",+1-336-353-2008,4.9 ,438
Fairfield Inn Fayetteville I-95,www.marriott.com/hotels/travel/faycr-fairfield-inn-fayetteville-i-95/,"1925 Cedar Creek Road,Fayetteville,North Carolina,28312,USA,",+1-910-433-2666,4.5 ,177
SpringHill Suites Raleigh-Durham Airport/Research Triangle Park,www.marriott.com/hotels/travel/rdush-springhill-suites-raleigh-durham-airport-research-triangle-park/,"920 Slater Road,Durham,North Carolina,27703,USA,",+1-919-998-9500,4.3 ,228
SpringHill Suites Durham Chapel Hill,www.marriott.com/hotels/travel/rdurl-springhill-suites-durham-chapel-hill/,"5310 McFarland Drive,Durham,North Carolina,27707,USA,",+1-919-403-1111,4.6 ,262
Residence Inn Durham McPherson/Duke University Medical Center Area,www.marriott.com/hotels/travel/rdudd-residence-inn-durham-mcpherson-duke-university-medical-center-area/,"1108 West Main Street,Durham,North Carolina,27701,USA,",+1-919-680-4440,4.8 ,151
Marriott at Research Triangle Park,www.marriott.com/hotels/travel/rducp-marriott-at-research-triangle-park/,"4700 Guardian Drive,Durham,North Carolina,27703,USA,",+1-919-941-6200,4.4 ,298
Fairfield Inn & Suites Durham Southpoint,www.marriott.com/hotels/travel/rdurf-fairfield-inn-and-suites-durham-southpoint/,"7807 Leonardo Drive,Durham,North Carolina,27713,USA,",+1-919-806-8200,4.6 ,207
Courtyard Durham Near Duke University/Downtown,www.marriott.com/hotels/travel/rdufs-courtyard-durham-near-duke-university-downtown/,"1815 Front Street,Durham,North Carolina,27705,USA,",+1-919-309-1500,4.3 ,283
Fairfield Inn & Suites Hickory,www.marriott.com/hotels/travel/hkyfy-fairfield-inn-and-suites-hickory/,"1950 13th Avenue Drive SE,Hickory,North Carolina,28602,USA,",+1-828-431-3000,4.5 ,176
Residence Inn Greenville,www.marriott.com/hotels/travel/pgvri-residence-inn-greenville/,"1820 West 5th Street,Greenville,North Carolina,27834,USA,",+1-252-364-8999,4.6 ,288
Fairfield Inn Fayetteville,www.marriott.com/hotels/travel/fayfi-fairfield-inn-fayetteville/,"562 Cross Creek Mall,Fayetteville,North Carolina,28303,USA,",+1-910-487-1400,4.5 ,272
Courtyard Durham Research Triangle Park,www.marriott.com/hotels/travel/rdurt-courtyard-durham-research-triangle-park/,"301 Residence Inn Boulevard,Durham,North Carolina,27713,USA,",+1-919-484-2900,4.6 ,194
SpringHill Suites Greensboro,www.marriott.com/hotels/travel/gsosh-springhill-suites-greensboro/,"6006 Landmark Center Blvd,Greensboro,North Carolina,27407,USA,",+1-336-809-0909,4.7 ,248
Fairfield Inn & Suites Greenville,www.marriott.com/hotels/travel/pgvgv-fairfield-inn-and-suites-greenville/,"908 Moye Boulevard,Greenville,North Carolina,27834,USA,",,,
Greensboro Marriott Downtown,www.marriott.com/hotels/travel/gsodt-greensboro-marriott-downtown/,"304 North Greene Street,Greensboro,North Carolina,27401,USA,",+1-336-379-8000,4.3 ,333
Greensboro-High Point Marriott Airport,www.marriott.com/hotels/travel/gsonc-greensboro-high-point-marriott-airport/,"One Marriott Drive,Greensboro,North Carolina,27409,USA,",+1-336-852-6450,4.4 ,278
Residence Inn Greensboro Airport,www.marriott.com/hotels/travel/gsoga-residence-inn-greensboro-airport/,"7616 Thorndike Rd.,Greensboro,North Carolina,27409,USA,",+1-336-632-4666,4.6 ,190
Courtyard Greenville,www.marriott.com/hotels/travel/pgvcy-courtyard-greenville/,"2225 Stantonsburg Road (US 264),Greenville,North Carolina,27834,USA,",+1-252-329-2900,4.2 ,263
Courtyard Hickory,www.marriott.com/hotels/travel/hkycy-courtyard-hickory/,"1946 13th Avenue Drive SE,Hickory,North Carolina,28602,USA,",+1-828-267-2100,4.4 ,206
Fairfield Inn Greensboro Airport,www.marriott.com/hotels/travel/gsoap-fairfield-inn-greensboro-airport/,"7615 Thorndike Rd,Greensboro,North Carolina,27409,USA,",+1-336-841-0140,4.5 ,199
Durham Marriott City Center,www.marriott.com/hotels/travel/rducv-durham-marriott-city-center/,"201 Foster Street,Durham,North Carolina,27701,USA,",+1-919-768-6000,4.2 ,264
Fairfield Inn & Suites Greensboro Wendover,www.marriott.com/hotels/travel/gsogw-fairfield-inn-and-suites-greensboro-wendover/,"4308 Big Tree Way,Greensboro,North Carolina,27409,USA,",+1-336-369-1300,4.6 ,219
Courtyard Greensboro,www.marriott.com/hotels/travel/gsown-courtyard-greensboro/,"4400 West Wendover Avenue,Greensboro,North Carolina,27407,USA,",+1-336-294-3800,4.3 ,238
Courtyard Greensboro Airport,www.marriott.com/hotels/travel/gsoca-courtyard-greensboro-airport/,"7811 National Service Road,Greensboro,North Carolina,27409,USA,",+1-336-668-1090,4.4 ,223
Residence Inn Chapel Hill,www.marriott.com/hotels/travel/rduhl-residence-inn-chapel-hill/,"101 Erwin Road,Chapel Hill,North Carolina,27514,USA,",+1-919-933-4848,4.7 ,205
"The Siena Hotel, Autograph Collection",www.marriott.com/hotels/travel/rduak-the-siena-hotel-autograph-collection/,"1505 East Franklin Street,Chapel Hill,North Carolina,27514,USA,",+1-919-929-4000,4.9 ,420
Courtyard Chapel Hill,www.marriott.com/hotels/travel/rduch-courtyard-chapel-hill/,"100 Marriott Way,Chapel Hill,North Carolina,27517,USA,",+1-919-883-0700,4.5 ,236
TownePlace Suites Raleigh Cary/Weston Parkway,www.marriott.com/hotels/travel/rdutw-towneplace-suites-raleigh-cary-weston-parkway/,"120 Sage Commons Way,Cary,North Carolina,27513,USA,",+1-919-678-0005,4.5 ,184
AC Hotel Chapel Hill Downtown,www.marriott.com/hotels/travel/rduah-ac-hotel-chapel-hill-downtown/,"214 West Rosemary Street,Chapel Hill,North Carolina,27516,USA,",+1-919-969-2800,,
TownePlace Suites Goldsboro,www.marriott.com/hotels/travel/rwits-towneplace-suites-goldsboro/,"2603 North Park Drive,Goldsboro,North Carolina,27534,USA,",+1-919-429-4530,4.5 ,138
Courtyard Columbia Cayce,www.marriott.com/hotels/travel/caecy-courtyard-columbia-cayce/,"1125 Fort Congaree Trail,Cayce,South Carolina,29033,USA,",+1-803-794-7033,,
TownePlace Suites Aiken Whiskey Road,www.marriott.com/hotels/travel/agsts-towneplace-suites-aiken-whiskey-road/,"1008 Monterey Drive,Aiken,South Carolina,29803,USA,",+1-803-641-7373,4.5 ,178
Fairfield Inn & Suites Anderson Clemson,www.marriott.com/hotels/travel/andfi-fairfield-inn-and-suites-anderson-clemson/,"117 Interstate Boulevard,Anderson,South Carolina,29621,USA,",+1-864-332-9000,4.5 ,137
Fairfield Inn & Suites Aiken,www.marriott.com/hotels/travel/agsfs-fairfield-inn-and-suites-aiken/,"185 Colony Parkway,Aiken,South Carolina,29803,USA,",+1-803-648-7808,4.6 ,167
Salt Lake City Marriott City Center,www.marriott.com/hotels/travel/slccc-salt-lake-city-marriott-city-center/,"220 South State Street,Salt Lake City,Utah,84111,USA,",+1-801-961-8700,4.4 ,272
Salt Lake City Marriott University Park,www.marriott.com/hotels/travel/slcup-salt-lake-city-marriott-university-park/,"480 Wakara Way,Salt Lake City,Utah,84108,USA,",+1-801-581-1000,4.4 ,304
